Date	Action	Direction	Protocol	Application/Service	Local IP address	Local hostname	Local port	Remote IP address	Remote hostname	Remote port	ICMP info	Kind
Dec 18, 2016, 6:31:31 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	27.43.168.38	27.43.168.38	34241		User-defined setting
Dec 18, 2016, 6:31:30 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:31:29 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	27.17.145.156	27.17.145.156	26895		User-defined setting
Dec 18, 2016, 6:31:26 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	27.43.168.38	27.43.168.38	34241		User-defined setting
Dec 18, 2016, 6:31:26 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:31:26 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.6.230.218	183.6.230.218	15981		User-defined setting
Dec 18, 2016, 6:31:25 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.6.230.218	183.6.230.218	15976		User-defined setting
Dec 18, 2016, 6:31:25 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.6.230.218	183.6.230.218	15972		User-defined setting
Dec 18, 2016, 6:31:22 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:31:18 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:31:16 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	59.56.168.123	59.56.168.123	6560		User-defined setting
Dec 18, 2016, 6:31:16 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	59.56.168.123	59.56.168.123	6560		User-defined setting
Dec 18, 2016, 6:31:15 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	59.56.168.123	59.56.168.123	6560		User-defined setting
Dec 18, 2016, 6:31:15 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	219.130.15.204	219.130.15.204	8269		User-defined setting
Dec 18, 2016, 6:31:15 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	221.224.35.170	221.224.35.170	14705		User-defined setting
Dec 18, 2016, 6:31:14 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	221.224.35.170	221.224.35.170	14705		User-defined setting
Dec 18, 2016, 6:31:14 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	221.224.35.170	221.224.35.170	14705		User-defined setting
Dec 18, 2016, 6:31:13 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	27.203.64.36	27.203.64.36	23479		User-defined setting
Dec 18, 2016, 6:31:12 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	219.138.78.177	219.138.78.177	7659		User-defined setting
Dec 18, 2016, 6:31:11 PM	DENIED	Incoming	TCP	Port 6925	121.238.69.101	121.238.69.101	6925	192.184.40.114	192.184.40.114	53643		User-defined setting
Dec 18, 2016, 6:31:06 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	219.138.78.177	219.138.78.177	7659		User-defined setting
Dec 18, 2016, 6:31:05 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	60.180.176.185	60.180.176.185	2519		User-defined setting
Dec 18, 2016, 6:30:52 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	114.229.173.216	114.229.173.216	23162		User-defined setting
Dec 18, 2016, 6:30:51 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	114.229.173.216	114.229.173.216	23162		User-defined setting
Dec 18, 2016, 6:30:51 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	114.229.173.216	114.229.173.216	23162		User-defined setting
Dec 18, 2016, 6:30:49 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.232.52.241	113.232.52.241	11473		User-defined setting
Dec 18, 2016, 6:30:49 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.232.52.241	113.232.52.241	11473		User-defined setting
Dec 18, 2016, 6:30:48 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.232.52.241	113.232.52.241	11473		User-defined setting
Dec 18, 2016, 6:30:46 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.232.52.241	113.232.52.241	9465		User-defined setting
Dec 18, 2016, 6:30:44 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:40 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	182.43.146.48	182.43.146.48	17175		User-defined setting
Dec 18, 2016, 6:30:40 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	117.30.34.125	117.30.34.125	15298		User-defined setting
Dec 18, 2016, 6:30:40 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:39 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.232.52.241	113.232.52.241	9465		User-defined setting
Dec 18, 2016, 6:30:36 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:33 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	121.61.226.66	121.61.226.66	8880		User-defined setting
Dec 18, 2016, 6:30:32 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:28 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:24 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:23 PM	DENIED	Incoming	TCP	Remote Login (Telnet)	121.238.69.101	121.238.69.101	23	123.192.170.122	123.192.170.122	10573		User-defined setting
Dec 18, 2016, 6:30:20 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:16 PM	DENIED	Incoming	TCP	Port 808	121.238.69.101	121.238.69.101	808	123.249.27.192	123.249.27.192	689		User-defined setting
Dec 18, 2016, 6:30:16 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:12 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:12 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.210.111.216	222.210.111.216	7726		User-defined setting
Dec 18, 2016, 6:30:08 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:04 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:30:03 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	60.215.89.198	60.215.89.198	20481		User-defined setting
Dec 18, 2016, 6:30:02 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	222.215.92.81	222.215.92.81	3211		User-defined setting
Dec 18, 2016, 6:30:01 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	222.215.92.81	222.215.92.81	3211		User-defined setting
Dec 18, 2016, 6:30:01 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	222.215.92.81	222.215.92.81	3211		User-defined setting
Dec 18, 2016, 6:29:59 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.215.92.81	222.215.92.81	1875		User-defined setting
Dec 18, 2016, 6:29:58 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	117.81.61.159	117.81.61.159	10177		User-defined setting
Dec 18, 2016, 6:29:54 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.215.92.81	222.215.92.81	1875		User-defined setting
Dec 18, 2016, 6:29:53 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	115.56.35.28	115.56.35.28	7506		User-defined setting
Dec 18, 2016, 6:29:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	117.81.61.159	117.81.61.159	10177		User-defined setting
Dec 18, 2016, 6:29:53 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	121.35.238.30	121.35.238.30	23722		User-defined setting
Dec 18, 2016, 6:29:52 PM	DENIED	Incoming	TCP	Remote Login (Telnet)	121.238.69.101	121.238.69.101	23	211.36.141.9	211.36.141.9	58939		User-defined setting
Dec 18, 2016, 6:29:49 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	123.158.211.101	123.158.211.101	1220		User-defined setting
Dec 18, 2016, 6:29:40 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.105.154.141	113.105.154.141	23939		User-defined setting
Dec 18, 2016, 6:29:39 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.105.154.141	113.105.154.141	23939		User-defined setting
Dec 18, 2016, 6:29:39 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.105.154.141	113.105.154.141	23939		User-defined setting
Dec 18, 2016, 6:29:30 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:29:26 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:29:25 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	60.223.22.207	60.223.22.207	21073		User-defined setting
Dec 18, 2016, 6:29:24 PM	DENIED	Incoming	UDP	Port 53413	121.238.69.101	121.238.69.101	53413	66.11.117.39	66.11.117.39	38723		User-defined setting
Dec 18, 2016, 6:29:22 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:29:21 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	121.35.238.30	121.35.238.30	23722		User-defined setting
Dec 18, 2016, 6:29:19 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	220.162.97.83	220.162.97.83	16621		User-defined setting
Dec 18, 2016, 6:29:18 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:29:16 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	121.35.238.30	121.35.238.30	23722		User-defined setting
Dec 18, 2016, 6:29:14 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:29:10 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	61.242.34.30	61.242.34.30	55888		User-defined setting
Dec 18, 2016, 6:29:10 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:29:10 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	61.242.34.30	61.242.34.30	55888		User-defined setting
Dec 18, 2016, 6:29:07 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.181.216.159	222.181.216.159	8569		User-defined setting
Dec 18, 2016, 6:29:06 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:29:02 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:28:58 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:28:55 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.51.27.63	59.51.27.63	34984		User-defined setting
Dec 18, 2016, 6:28:54 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:28:50 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:28:50 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.51.27.63	59.51.27.63	34984		User-defined setting
Dec 18, 2016, 6:28:49 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	101.70.209.84	101.70.209.84	61463		User-defined setting
Dec 18, 2016, 6:28:44 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	101.70.209.84	101.70.209.84	61463		User-defined setting
Dec 18, 2016, 6:28:38 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.232.52.241	113.232.52.241	9465		User-defined setting
Dec 18, 2016, 6:28:27 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.223.66.132	183.223.66.132	51423		User-defined setting
Dec 18, 2016, 6:28:26 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.223.66.132	183.223.66.132	51423		User-defined setting
Dec 18, 2016, 6:28:26 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	183.223.66.132	183.223.66.132	51423		User-defined setting
Dec 18, 2016, 6:28:24 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.7.132.253	113.7.132.253	21119		User-defined setting
Dec 18, 2016, 6:28:22 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	221.9.79.24	221.9.79.24	63090		User-defined setting
Dec 18, 2016, 6:28:19 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	49.4.179.102	49.4.179.102	16098		User-defined setting
Dec 18, 2016, 6:28:16 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:28:14 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	112.91.236.230	112.91.236.230	44607		User-defined setting
Dec 18, 2016, 6:28:14 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	49.4.179.102	49.4.179.102	16098		User-defined setting
Dec 18, 2016, 6:28:12 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:28:10 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.233.100.198	113.233.100.198	48162		User-defined setting
Dec 18, 2016, 6:28:08 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:28:07 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	115.238.229.16	115.238.229.16	53710		User-defined setting
Dec 18, 2016, 6:28:05 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.233.100.198	113.233.100.198	48162		User-defined setting
Dec 18, 2016, 6:28:04 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:28:02 PM	DENIED	Incoming	TCP	Port 31790	121.238.69.101	121.238.69.101	31790	192.184.51.130	192.184.51.130	49825		User-defined setting
Dec 18, 2016, 6:28:01 PM	DENIED	Incoming	TCP	Port 31790	121.238.69.101	121.238.69.101	31790	192.184.51.130	192.184.51.130	49825		User-defined setting
Dec 18, 2016, 6:28:01 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.67.233.27	218.67.233.27	31876		User-defined setting
Dec 18, 2016, 6:28:00 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:27:58 PM	DENIED	Incoming	TCP	Port 14147	121.238.69.101	121.238.69.101	14147	157.52.217.5	157.52.217.5	80		User-defined setting
Dec 18, 2016, 6:27:56 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:27:55 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	139.212.241.3	139.212.241.3	17127		User-defined setting
Dec 18, 2016, 6:27:55 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.67.233.27	218.67.233.27	31876		User-defined setting
Dec 18, 2016, 6:27:54 PM	DENIED	Incoming	TCP	Port 14147	121.238.69.101	121.238.69.101	14147	149.56.24.96	149.56.24.96	80		User-defined setting
Dec 18, 2016, 6:27:52 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:27:51 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	114.84.188.36	114.84.188.36	9289		User-defined setting
Dec 18, 2016, 6:27:48 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:27:46 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	114.84.188.36	114.84.188.36	9289		User-defined setting
Dec 18, 2016, 6:27:44 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:27:42 PM	DENIED	Incoming	TCP	Port 3658	121.238.69.101	121.238.69.101	3658	61.160.247.27	61.160.247.27	12193		User-defined setting
Dec 18, 2016, 6:27:40 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:27:36 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:27:34 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.133.8.178	222.133.8.178	24512		User-defined setting
Dec 18, 2016, 6:27:31 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	183.39.164.65	183.39.164.65	1074		User-defined setting
Dec 18, 2016, 6:27:31 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	182.201.23.37	182.201.23.37	16394		User-defined setting
Dec 18, 2016, 6:27:31 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.105.187.195	113.105.187.195	7502		User-defined setting
Dec 18, 2016, 6:27:26 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	120.236.146.231	120.236.146.231	21091		User-defined setting
Dec 18, 2016, 6:27:25 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	120.236.146.231	120.236.146.231	20715		User-defined setting
Dec 18, 2016, 6:27:25 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	120.236.146.231	120.236.146.231	20216		User-defined setting
Dec 18, 2016, 6:27:15 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	221.197.25.182	221.197.25.182	28784		User-defined setting
Dec 18, 2016, 6:27:12 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	175.10.92.142	175.10.92.142	37831		User-defined setting
Dec 18, 2016, 6:27:10 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	221.197.25.182	221.197.25.182	28784		User-defined setting
Dec 18, 2016, 6:27:05 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.212.53	1.180.212.53	20657		User-defined setting
Dec 18, 2016, 6:27:04 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	123.172.53.124	123.172.53.124	21998		User-defined setting
Dec 18, 2016, 6:27:03 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	110.184.39.90	110.184.39.90	5090		User-defined setting
Dec 18, 2016, 6:27:02 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	101.224.243.252	101.224.243.252	7355		User-defined setting
Dec 18, 2016, 6:27:01 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:27:00 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.180.212.53	1.180.212.53	20657		User-defined setting
Dec 18, 2016, 6:26:57 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:26:53 PM	DENIED	Incoming	TCP	Port 14147	121.238.69.101	121.238.69.101	14147	158.69.226.192	158.69.226.192	80		User-defined setting
Dec 18, 2016, 6:26:53 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:26:49 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:26:48 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.227.34.113	113.227.34.113	1367		User-defined setting
Dec 18, 2016, 6:26:47 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	118.113.48.125	118.113.48.125	56109		User-defined setting
Dec 18, 2016, 6:26:46 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	118.113.48.125	118.113.48.125	56278		User-defined setting
Dec 18, 2016, 6:26:45 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:26:43 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	113.227.34.113	113.227.34.113	1367		User-defined setting
Dec 18, 2016, 6:26:43 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.40.121.122	111.40.121.122	42035		User-defined setting
Dec 18, 2016, 6:26:41 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 6:26:40 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	118.113.48.125	118.113.48.125	56278		User-defined setting
Dec 18, 2016, 6:26:37 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
